,code,symbol,name,area,fullname,market,list_date
2252,SH600023,600023,浙能电力,浙江,火力发电,主板,20131219
2253,SH600025,600025,华能水电,云南,水力发电,主板,20171215
2254,SH600026,600026,中远海能,上海,水运,主板,20020523
2255,SH600027,600027,华电国际,山东,火力发电,主板,20050203
2256,SH600028,600028,中国石化,北京,石油加工,主板,20010808
2257,SH600029,600029,南方航空,广东,空运,主板,20030725
2258,SH600030,600030,中信证券,深圳,证券,主板,20030106
2259,SH600031,600031,三一重工,北京,工程机械,主板,20030703
2260,SH600033,600033,福建高速,福建,路桥,主板,20010209
2261,SH600035,600035,楚天高速,湖北,路桥,主板,20040310
2262,SH600036,600036,招商银行,深圳,银行,主板,20020409
2263,SH600037,600037,歌华有线,北京,影视音像,主板,20010208
2264,SH600038,600038,中直股份,黑龙江,航空,主板,20001218
2265,SH600039,600039,四川路桥,四川,建筑工程,主板,20030325
2266,SH600048,600048,保利地产,广东,全国地产,主板,20060731
2267,SH600050,600050,中国联通,北京,电信运营,主板,20021009
2268,SH600051,600051,宁波联合,浙江,综合类,主板,19970410
2269,SH600052,600052,浙江广厦,浙江,影视音像,主板,19970415
2270,SH600053,600053,九鼎投资,江西,多元金融,主板,19970418
2271,SH600054,600054,黄山旅游,安徽,旅游景点,主板,19970506
2272,SH600055,600055,万东医疗,北京,医疗保健,主板,19970519
2273,SH600056,600056,中国医药,北京,医药商业,主板,19970515
2274,SH600057,600057,厦门象屿,福建,仓储物流,主板,19970604
2275,SH600058,600058,五矿发展,北京,商贸代理,主板,19970528
2276,SH600059,600059,古越龙山,浙江,红黄酒,主板,19970516
2277,SH600060,600060,海信视像,山东,家用电器,主板,19970422
2278,SH600061,600061,国投资本,上海,证券,主板,19970519
2279,SH600062,600062,华润双鹤,北京,化学制药,主板,19970522
2280,SH600063,600063,皖维高新,安徽,化纤,主板,19970528
2281,SH600064,600064,南京高科,江苏,园区开发,主板,19970506
2282,SH600066,600066,宇通客车,河南,汽车整车,主板,19970508
2283,SH600067,600067,冠城大通,福建,全国地产,主板,19970508
2284,SH600068,600068,葛洲坝,湖北,建筑工程,主板,19970526
2285,SH600069,600069,*ST银鸽,河南,造纸,主板,19970430
2286,SH600070,600070,浙江富润,浙江,互联网,主板,19970604
2287,SH600071,600071,凤凰光学,江西,元器件,主板,19970528
2288,SH600072,600072,中船科技,上海,船舶,主板,19970603
2289,SH600073,600073,上海梅林,上海,食品,主板,19970704
2290,SH600075,600075,新疆天业,新疆,化工原料,主板,19970617
2291,SH600076,600076,康欣新材,山东,其他建材,主板,19970526
2292,SH600077,600077,宋都股份,浙江,全国地产,主板,19970520
2293,SH600078,600078,澄星股份,江苏,化工原料,主板,19970627
2294,SH600079,600079,人福医药,湖北,化学制药,主板,19970606
2295,SH600080,600080,ST金花,陕西,中成药,主板,19970612
2296,SH600081,600081,东风科技,上海,汽车配件,主板,19970703
2297,SH600082,600082,海泰发展,天津,园区开发,主板,19970620
2298,SH600083,600083,*ST博信,江苏,综合类,主板,19970606
2299,SH600084,600084,ST中葡,新疆,红黄酒,主板,19970711
2300,SH600085,600085,同仁堂,北京,中成药,主板,19970625
2301,SH600086,600086,*ST金钰,湖北,服饰,主板,19970606
2302,SH600088,600088,中视传媒,上海,影视音像,主板,19970616
2303,SH600089,600089,特变电工,新疆,电气设备,主板,19970618
2304,SH600090,600090,*ST济堂,新疆,医药商业,主板,19970616
2305,SH600091,600091,ST明科,内蒙,化工原料,主板,19970704
2306,SH600093,600093,易见股份,四川,仓储物流,主板,19970626
2307,SH600094,600094,大名城,上海,区域地产,主板,19970703
2308,SH600095,600095,哈高科,黑龙江,区域地产,主板,19970708
2309,SH600096,600096,云天化,云南,农药化肥,主板,19970709
2310,SH600097,600097,开创国际,上海,渔业,主板,19970619
2311,SH600098,600098,广州发展,广东,火力发电,主板,19970718
2312,SH600099,600099,林海股份,江苏,摩托车,主板,19970704
2313,SH600100,600100,同方股份,北京,IT设备,主板,19970627
2314,SH600101,600101,明星电力,四川,水力发电,主板,19970627
2315,SH600103,600103,青山纸业,福建,造纸,主板,19970703
2316,SH600104,600104,上汽集团,上海,汽车整车,主板,19971125
2317,SH600105,600105,永鼎股份,江苏,通信设备,主板,19970929
2318,SH600106,600106,重庆路桥,重庆,路桥,主板,19970618
2319,SH600107,600107,美尔雅,湖北,服饰,主板,19971106
2320,SH600108,600108,亚盛集团,甘肃,农业综合,主板,19970818
2321,SH600109,600109,国金证券,四川,证券,主板,19970807
2322,SH600110,600110,诺德股份,吉林,电气设备,主板,19971007
2323,SH600111,600111,北方稀土,内蒙,小金属,主板,19970924
2324,SH600112,600112,ST天成,贵州,电气设备,主板,19971127
2325,SH600113,600113,浙江东日,浙江,区域地产,主板,19971021
2326,SH600114,600114,东睦股份,浙江,机械基件,主板,20040511
2327,SH600115,600115,东方航空,上海,空运,主板,19971105
2328,SH600116,600116,三峡水利,重庆,水力发电,主板,19970804
2329,SH600117,600117,西宁特钢,青海,特种钢,主板,19971015
2330,SH600118,600118,中国卫星,北京,航空,主板,19970908
2331,SH600119,600119,ST长投,上海,仓储物流,主板,19980115
2332,SH600120,600120,浙江东方,浙江,多元金融,主板,19971201
2333,SH600121,600121,郑州煤电,河南,煤炭开采,主板,19980107
2334,SH600122,600122,*ST宏图,江苏,其他商业,主板,19980420
2335,SH600123,600123,兰花科创,山西,煤炭开采,主板,19981217
2336,SH600125,600125,铁龙物流,辽宁,铁路,主板,19980511
2337,SH600126,600126,杭钢股份,浙江,普钢,主板,19980311
2338,SH600127,600127,金健米业,湖南,农业综合,主板,19980506
2339,SH600128,600128,弘业股份,江苏,商贸代理,主板,19970901
2340,SH600129,600129,太极集团,重庆,中成药,主板,19971118
2341,SH600130,600130,波导股份,浙江,通信设备,主板,20000706
2342,SH600131,600131,国网信通,四川,通信设备,主板,19980402
2343,SH600132,600132,重庆啤酒,重庆,啤酒,主板,19971030
2344,SH600133,600133,东湖高新,湖北,园区开发,主板,19980212
2345,SH600135,600135,乐凯胶片,河北,化工原料,主板,19980122
2346,SH600136,600136,当代文体,湖北,影视音像,主板,19980303
2347,SH600137,600137,浪莎股份,四川,服饰,主板,19980416
2348,SH600138,600138,中青旅,北京,旅游服务,主板,19971203
2349,SH600139,600139,西部资源,四川,综合类,主板,19980225
2350,SH600141,600141,兴发集团,湖北,化工原料,主板,19990616
2351,SH600143,600143,金发科技,广东,塑料,主板,20040623
2352,SH600145,600145,*ST新亿,新疆,陶瓷,主板,19990923
2353,SH600146,600146,*ST环球,宁夏,服饰,主板,19990707
2354,SH600148,600148,长春一东,吉林,汽车配件,主板,19980520
2355,SH600149,600149,ST坊展,河北,综合类,主板,19991014
2356,SH600150,600150,中国船舶,上海,船舶,主板,19980520
2357,SH600151,600151,航天机电,上海,汽车配件,主板,19980605
2358,SH600152,600152,维科技术,浙江,电气设备,主板,19980609
2359,SH600153,600153,建发股份,福建,商贸代理,主板,19980616
2360,SH600155,600155,华创阳安,北京,证券,主板,19980918
2361,SH600156,600156,华升股份,湖南,纺织,主板,19980527
2362,SH600157,600157,永泰能源,山西,火力发电,主板,19980513
2363,SH600158,600158,中体产业,天津,文教休闲,主板,19980327
2364,SH600159,600159,大龙地产,北京,区域地产,主板,19980526
2365,SH600160,600160,巨化股份,浙江,化工原料,主板,19980626
2366,SH600161,600161,天坛生物,北京,生物制药,主板,19980616
2367,SH600162,600162,香江控股,深圳,全国地产,主板,19980609
2368,SH600163,600163,中闽能源,福建,新型电力,主板,19980602
2369,SH600165,600165,新日恒力,宁夏,钢加工,主板,19980529
2370,SH600166,600166,福田汽车,北京,汽车整车,主板,19980602
2371,SH600167,600167,联美控股,辽宁,供气供热,主板,19990128
2372,SH600168,600168,武汉控股,湖北,水务,主板,19980427
2373,SH600169,600169,太原重工,山西,工程机械,主板,19980904
2374,SH600170,600170,上海建工,上海,建筑工程,主板,19980623
2375,SH600171,600171,上海贝岭,上海,半导体,主板,19980924
2376,SH600172,600172,黄河旋风,河南,矿物制品,主板,19981126
2377,SH600173,600173,卧龙地产,浙江,全国地产,主板,19990415
2378,SH600175,600175,退美都,,,主板,19990408
2379,SH600176,600176,中国巨石,浙江,玻璃,主板,19990422
2380,SH600177,600177,雅戈尔,浙江,服饰,主板,19981119
2381,SH600178,600178,东安动力,黑龙江,汽车配件,主板,19981014
2382,SH600179,600179,*ST安通,黑龙江,仓储物流,主板,19981104
2383,SH600180,600180,瑞茂通,山东,仓储物流,主板,19980703
2384,SH600182,600182,S佳通,黑龙江,汽车配件,主板,19990507
2385,SH600183,600183,生益科技,广东,元器件,主板,19981028
2386,SH600184,600184,光电股份,湖北,专用机械,主板,20031106
2387,SH600185,600185,格力地产,广东,区域地产,主板,19990611
2388,SH600186,600186,莲花健康,河南,食品,主板,19980825
2389,SH600187,600187,国中水务,黑龙江,水务,主板,19981111
2390,SH600188,600188,兖州煤业,山东,煤炭开采,主板,19980701
2391,SH600189,600189,吉林森工,吉林,软饮料,主板,19981007
2392,SH600190,600190,锦州港,辽宁,港口,主板,19990609
2393,SH600191,600191,华资实业,内蒙,食品,主板,19981210
2394,SH600192,600192,长城电工,甘肃,电气设备,主板,19981224
2395,SH600193,600193,ST创兴,上海,装修装饰,主板,19990527
